Coursera User IDs,
ni-001,friendsmoneybytes-002
1242357,1181984
1242567,1182219
1242579,1182506
1242790,1182817
1242823,1184079
1243201,1184140
1243696,1184445
1243915,1184704
1244822,1184705
1244933,1184712
1245382,1184904
1245680,1185044
1246028,1185119
1246220,1185176
1246625,1185265
1247109,1185306
1247232,1185374
1247435,1185791
1247523,1185968
1247866,1186220
1247871,1186321
1248214,1186616
1248235,1186640
1248303,1187503
1248314,1187524
1248370,1188252
1248420,1188411
1248637,1188439
1248718,1188866
1249460,1188931
1249928,1189209
1250428,1189213
1250832,1189443
1250896,1189496
1251239,1189759
1251569,1190088
1251652,1190243
1251794,1190537
1252002,1190657
1252058,1191004
1252134,1191354
1252608,1191509
1253297,1191830
1253693,1192026
1253972,1192376
1254059,1192411
1254141,1192413
1254174,1192489
1254679,1192569
1254709,1192959
1255388,1192964
1255482,1192976
1255526,1193151
1255625,1193398
1256639,1193654
1256685,1193685
1256839,1193714
1257116,1193829
1257335,1194672
1257424,1194770
1257560,1195002
1257804,1195089
1257877,1195731
1257891,1195761
1258003,1196212
1258390,1196238
1258743,1196305
1258867,1196326
1258900,1196531
1259242,1196587
1259713,1196659
1259917,1196796
1260490,1197141
1260595,1197301
1260666,1197553
1260773,1197561
1261055,1198117
1261700,1198545
1261908,1198744
1262345,1198777
1263067,1198858
1263185,1199481
1264052,1199652
1264056,1199735
1264143,1199878
1264540,1200250
1264710,1200293
1265209,1200322
1265460,1200424
1265974,1200614
1266080,1200653
1266188,1200712
1266239,1200767
1266299,1200828
1266870,1201297
1267180,1201365
1267482,1201368
1267642,1201489
1267824,1201825
1267833,1201854
1268182,1201864
1268393,1201992
1268802,1202176
1268903,1202227
1269007,1202261
1269301,1202324
1269842,1202669
1270418,1202678
1270497,1203202
1270583,1203280
1270655,1203297
1270798,1203604
1270858,1203717
1270994,1203724
1271056,1204266
1271199,1204280
1271246,1204486
1271379,1204527
1271390,1204721
1271561,1204750
1271922,1204840
1272070,1204966
1272264,1205146
1272684,1205150
1272959,1205289
1272988,1205302
1273019,1205418
1273102,1205483
1273291,1205682
1273478,1205687
1273802,1205692
1274314,1205826
1274375,1205842
1274458,1206275
1274477,1206307
1274478,1206913
1274813,1207357
1275154,1207416
1276270,1207611
1276455,1207681
1276502,1207900
1277144,1207972
1277157,1208051
1277281,1208194
1278074,1208204
1278107,1208208
1278133,1208469
1278752,1208579
1278770,1209171
1278878,1209291
1279021,1209324
1279557,1209925
1279734,1210012
1279961,1210042
1280060,1210405
1280294,1210449
1280624,1210862
1280637,1210881
1280931,1210899
1281236,1210924
1281527,1211311
1281534,1211487
1281679,1211570
1281734,1211682
1282076,1211888
1282257,1212239
1282690,1212345
1282697,1212376
1282900,1212656
1283932,1213123
1283971,1213288
1284179,1213700
1284345,1214094
1284444,1214144
1284476,1214148
1284683,1214233
1284803,1214279
1284831,1214530
1285255,1214968
1285811,1215030
1285945,1215529
1286229,1215596
1286576,1216009
1286577,1216051
1286797,1216674
1287413,1216701
1287517,1216767
1287992,1216925
1288375,1217200
1288436,1217267
1288516,1217279
1288626,1217281
1288702,1217309
1288842,1217335
1289763,1217423
1289823,1217815
1290743,1218055
1290833,1218143
1290909,1218306
1291048,1218419
1291175,1218875
1291271,1219800
1291809,1219906
1291935,1220111
1292207,1220302
1292494,1220359
1292550,1220516
1292839,1220666
1293078,1220712
1293294,1220894
1293690,1220919
1294232,1221135
1295895,1221172
1296247,1221331
1296634,1221394
1296711,1221454
1296919,1221474
1296960,1221491
1296966,1221929
1297519,1222219
1297795,1222484
1298150,1222570
1298419,1223095
1298495,1223366
1298503,1223824
1298827,1223840
1299184,1223879
1299390,1224146
1299939,1224393
1300446,1224550
1300464,1224589
1300524,1224706
1300705,1224750
1300744,1224892
1300797,1224999
1300966,1225354
1300993,1225510
1302004,1225895
1302285,1226046
1302405,1226172
1302441,1226334
1302519,1226533
1303007,1226704
1303502,1226974
1303691,1227017
1304261,1228107
1304385,1228597
1304949,1228822
1304952,1229052
1304997,1229132
1305088,1229347
1305146,1229470
1305206,1230196
1305382,1230231
1306144,1230263
1306260,1230294
1306305,1230411
1306424,1230491
1306488,1230594
1306883,1230727
1306938,1230792
1307071,1230834
1307149,1230936
1307481,1230937
1307729,1231023
1308397,1231705
1308486,1231837
1309129,1231924
1309188,1232550
1309286,1232644
1309422,1232681
1309476,1232712
1309631,1232757
1309962,1232787
1310195,1232835
1310215,1232902
1310248,1233133
1310427,1233763
1310842,1233925
1310925,1234109
1312090,1234348
1312092,1234758
1312146,1234841
1312191,1235179
1312240,1235291
1312427,1235347
1313083,1235420
1313156,1235696
1313625,1236031
1313638,1236304
1313657,1236558
1313788,1236648
1314038,1236900
1314224,1237149
1314238,1237731
1314383,1237852
1314441,1237891
1314884,1238064
1314952,1238394
1315126,1238480
1315283,1238677
1315445,1238964
1315860,1239071
1316354,1239160
1316418,1239258
1316637,1239287
1316829,1239654
1316962,1239675
1316988,1239692
1317107,1239752
1317122,1239759
1317472,1240086
1317581,1240184
1317709,1240226
1317812,1240594
1318335,1240796
1318536,1240998
1318566,1241088
1318660,1241399
1319546,1241707
1319555,1242114
1319595,1242252
1320112,1242269
1320160,1242368
1321354,1242567
1321686,1242726
1321748,1242751
1321862,1242896
1322494,1244112
1322606,1244674
1322627,1245076
1322849,1245344
1322952,1245482
1323324,1245491
1323384,1245896
1323390,1246165
1323578,1246297
1323622,1246608
1323765,1246625
1323946,1246756
1324270,1247109
1324296,1247389
1324605,1247420
1324622,1247444
1324635,1247508
1324668,1247511
1325333,1247523
1325599,1247540
1325929,1247660
1326031,1248362
1326233,1248459
1326293,1248590
1326501,1248637
1326634,1248718
1326843,1248899
1326850,1249195
1326858,1249406
1327062,1249415
1327369,1249775
1327494,1249985
1328156,1250161
1328181,1250172
1328512,1250485
1328567,1250833
1328590,1250914
1328931,1251484
1329429,1251569
1329619,1251652
1329712,1251752
1329837,1251801
1330573,1252002
1330583,1253145
1330773,1253605
1330846,1253834
1331020,1253910
1331235,1254113
1331505,1254141
1331543,1254245
1331895,1254272
1331942,1254352
1332035,1254679
1332169,1254747
1332415,1255625
1332476,1255852
1332521,1255965
1332557,1256318
1332716,1256342
1333086,1257026
1333414,1257354
1333600,1257583
1333617,1257633
1333718,1257639
1333837,1257662
1334362,1257740
1334370,1257802
1334411,1257977
1334505,1258003
1334606,1258641
1334610,1258808
1334709,1259489
1334992,1259591
1335582,1259638
1335710,1259917
1335775,1259933
1335922,1260035
1336210,1260374
1336217,1260415
1336250,1260682
1336421,1260773
1336892,1260848
1336914,1261004
1337367,1261438
1337622,1261456
1337641,1261755
1337682,1262278
1338001,1262539
1338265,1263077
1338640,1263383
1339044,1263930
1339058,1264350
1339239,1264396
1339770,1264472
1339798,1264756
1340408,1264856
1340621,1264918
1341284,1264972
1341289,1264978
1342075,1265113
1342266,1265209
1342409,1265825
1342970,1265840
1343216,1265977
1343682,1266430
1344329,1266532
1344448,1266609
1344449,1266807
1345005,1266880
1345178,1267468
1345322,1267554
1345938,1267677
1346595,1267727
1346786,1267833
1346878,1267984
1346908,1268020
1347028,1268402
1347274,1268762
1347446,1268879
1347658,1269029
1347694,1269451
1347900,1269566
1347920,1269637
1348330,1269827
1348514,1270011
1349475,1270528
1350187,1270725
1350344,1270798
1350355,1270865
1350464,1270921
1350533,1270929
1350727,1271069
1351622,1271096
1351759,1271246
1351815,1271305
1351858,1271524
1352397,1271571
1352552,1271874
1353124,1271963
1353344,1272109
1353681,1272174
1354650,1272191
1354866,1272625
1355188,1272684
1355582,1272773
1355689,1272859
1355818,1273030
1357057,1273342
1357131,1273391
1357255,1273636
1357406,1273760
1358158,1273785
1358391,1274071
1358395,1274238
1358675,1274314
1358698,1274576
1358737,1275419
1359108,1275959
1359191,1276084
1359324,1276319
1359355,1276455
1359656,1276631
1359825,1276658
1360425,1276823
1360434,1277157
1360444,1277398
1360777,1277643
1360861,1277688
1360927,1277720
1361275,1277742
1361305,1277936
1361671,1278045
1361728,1278074
1362638,1278233
1362934,1278833
1362959,1279224
1363333,1279292
1363548,1279450
1363793,1279537
1363796,1279597
1363980,1279787
1364469,1279816
1365143,1279974
1365188,1280363
1365369,1280544
1365695,1280769
1365706,1280919
1366075,1280931
1366170,1281236
1366334,1281734
1366427,1281984
1366592,1282049
1366634,1282146
1366638,1282507
1366648,1282900
1366681,1283063
1366817,1283438
1367864,1283496
1368217,1283932
1368299,1283975
1368456,1284152
1368950,1284326
1368988,1284345
1369279,1284518
1369760,1284831
1369934,1284975
1370422,1284991
1371168,1285048
1371838,1285120
1372066,1285231
1372610,1285559
1373337,1285574
1373655,1285945
1373877,1286229
1373948,1286691
1374042,1286835
1374071,1286848
1375215,1287200
1375486,1287285
1375581,1287399
1375945,1287474
1376074,1287520
1376112,1288110
1376248,1288375
1376466,1288444
1376630,1288588
1376694,1288702
1377911,1288717
1378004,1288812
1378005,1288835
1378103,1288910
1378619,1288930
1378697,1289147
1378833,1289361
1379797,1289530
1380216,1289663
1380699,1289892
1381030,1290007
1381057,1290186
1381113,1290238
1381148,1290404
1381609,1290409
1381884,1290415
1382205,1290436
1382486,1290570
1382534,1290786
1382547,1290966
1383004,1290985
1383287,1291033
1383484,1291087
1383527,1291271
1383647,1291427
1384264,1291517
1384553,1291522
1384660,1291620
1385070,1292052
1385280,1292418
1385370,1292551
1386101,1292696
1386523,1292863
1387009,1292877
1387247,1293927
1388157,1294232
1388277,1294285
1388354,1294656
1388488,1294694
1388554,1294825
1388718,1295329
1388746,1295668
1389175,1295787
1389221,1296178
1389396,1296198
1389588,1296320
1389599,1296481
1389916,1296513
1390556,1296725
1390836,1296960
1392133,1297570
1392450,1297961
1393067,1298985
1393422,1299195
1393625,1299939
1393664,1300145
1393925,1300258
1394031,1300368
1394166,1300478
1395198,1300629
1395423,1300723
1395450,1300745
1396082,1300762
1396311,1300797
1396784,1301006
1397097,1301112
1397644,1301655
1397672,1301688
1398001,1301971
1398226,1302024
1398328,1302345
1398512,1302504
1398546,1302628
1398655,1302635
1398797,1302710
1398961,1302800
1399460,1303310
1399510,1303379
1399852,1303400
1400391,1303436
1400911,1303485
1401101,1303502
1401260,1303699
1401509,1303733
1401581,1303984
1401793,1304004
1401818,1304348
1402364,1304429
1402730,1304607
1402931,1304661
1403182,1304790
1403297,1304949
1403615,1304952
1404342,1305215
1404536,1305490
1404837,1305578
1404963,1305763
1405191,1306330
1405361,1306523
1405383,1307040
1405874,1307222
1406220,1307383
1406316,1307410
1406557,1307515
1407003,1307715
1407080,1307727
1407364,1308016
1407511,1308283
1407626,1308829
1407772,1309156
1407917,1309186
1407985,1309303
1408115,1309766
1408970,1310243
1409025,1310259
1409211,1310303
1409231,1310348
1409805,1310515
1409927,1310925
1410019,1310965
1410572,1311132
1410887,1311156
1411003,1311461
1411004,1311552
1411194,1311729
1411533,1311847
1411748,1312185
1412047,1312187
1412271,1312290
1412277,1313052
1412355,1313162
1412878,1313429
1413111,1313472
1414201,1314038
1414715,1314441
1415179,1314686
1416624,1314917
1416669,1314944
1416776,1315009
1417113,1315067
1417467,1315173
1417613,1315186
1417676,1315258
1418037,1315283
1418276,1315433
1418343,1315455
1418435,1315522
1419112,1315694
1419442,1315757
1419673,1315805
1420045,1315939
1420060,1315978
1420181,1316354
1420406,1316677
1420477,1316988
1420745,1317189
1420761,1317343
1420891,1317485
1421577,1317531
1421856,1317539
1421916,1317705
1422044,1318425
1422331,1318678
1422434,1319319
1422453,1319320
1422526,1319883
1422678,1320147
1422844,1320250
1423248,1320525
1423490,1320876
1423936,1321036
1423992,1321354
1424083,1321538
1424085,1321748
1424296,1321782
1424609,1321831
1424770,1321862
1425049,1321984
1425345,1322485
1426258,1322689
1426343,1322803
1426893,1322815
1427084,1323008
1427103,1323089
1427161,1323214
1427552,1323234
1427832,1323317
1428257,1323384
1428560,1323390
1428593,1323485
1428787,1323622
1428931,1323712
1429256,1323765
1429276,1324004
1429319,1324303
1429483,1324597
1430222,1324605
1430416,1324635
1430548,1325102
1430799,1325105
1431110,1325435
1431242,1325489
1431340,1325655
1431660,1325774
1431684,1325858
1431801,1325922
